Date,TWTR,KO,GM
2021-08-02,69.129997,55.593952,57.029999
2021-08-03,68.629997,55.633045,57.880001
2021-08-04,68.699997,54.831581,52.720001
2021-08-05,69.279999,55.222542,54.439999
2021-08-06,67.370003,55.359375,55.049999
2021-08-09,67.010002,55.369156,53.950001
2021-08-10,65.68,55.515755,54.259998
2021-08-11,65.459999,55.447342,54.27
2021-08-12,64.949997,55.554852,54.619999
2021-08-13,64.82,55.936039,53.650002
2021-08-16,63.779999,56.180382,52.950001
2021-08-17,62.880001,55.984905,50.470001
2021-08-18,62.119999,55.222542,50.84
2021-08-19,62.049999,55.574402,49.080002
2021-08-20,62.52,55.359375,48.799999
2021-08-23,64.129997,55.163895,48.18
2021-08-24,63.98,54.743622,49.57
2021-08-25,64.169998,54.802265,49.700001
2021-08-26,62.610001,54.284248,48.619999
2021-08-27,63.43,54.391762,49.799999
2021-08-30,64.699997,54.909775,49.169998
2021-08-31,64.5,55.036839,49.009998
2021-09-01,65.550003,55.408245,49.110001
2021-09-02,64.599998,55.486439,48.950001
2021-09-03,64.660004,55.447342,48.82
2021-09-07,64.980003,54.411308,48.720001
2021-09-08,62.27,55.144352,48.970001
2021-09-09,62.459999,54.597012,48.419998
2021-09-10,61.560001,54.352665,49.490002
2021-09-13,59.66,54.802265,50.82
2021-09-14,60.189999,54.841652,50.740002
2021-09-15,61.84,55.028763,51.82
2021-09-16,62.290001,54.506832,51.52
2021-09-17,62.470001,53.610695,51.330002
2021-09-20,60.950001,53.236485,49.369999
2021-09-21,62.779999,53.226635,49.369999
2021-09-22,64.25,53.30542,50.779999
2021-09-23,66.690002,53.216793,51.919998
2021-09-24,67.220001,53.069073,52.23
2021-09-27,65.370003,52.793339,53.240002
2021-09-28,62.450001,51.838116,52.849998
2021-09-29,60.07,52.15324,52.93
2021-09-30,60.389999,51.670708,52.709999
2021-10-01,61.98,52.212326,53.130001
2021-10-04,58.389999,52.182789,53.98
2021-10-05,59.860001,52.271416,54.34
2021-10-06,61.290001,52.891815,53.93
2021-10-07,63.970001,53.059227,56.439999
2021-10-08,63.68,53.29557,58.57
2021-10-11,62.099998,53.403893,58.09
2021-10-12,61.450001,53.403893,58.959999
2021-10-13,62.200001,53.413742,57.77
2021-10-14,63.169998,53.778107,57.689999
2021-10-15,62.77,53.650085,58.0
2021-10-18,64.839996,53.118309,56.889999
2021-10-19,66.110001,53.325115,56.849998
2021-10-20,65.800003,53.797802,57.669998
2021-10-21,65.400002,53.522064,58.41
2021-10-22,62.240002,53.620544,57.77
2021-10-25,62.110001,53.403893,57.759998
2021-10-26,61.43,53.64024,57.369999
2021-10-27,54.810001,54.674244,54.259998
2021-10-28,54.290001,55.186321,54.240002
2021-10-29,53.540001,55.511295,54.43
2021-11-01,55.110001,55.314342,55.490002
2021-11-02,53.990002,55.245407,55.59
2021-11-03,54.529999,55.432514,56.0
2021-11-04,53.68,55.737793,58.639999
2021-11-05,53.150002,55.974136,58.52
2021-11-08,54.080002,55.471905,59.599998
2021-11-09,53.700001,55.629467,58.619999
2021-11-10,52.330002,55.855965,59.27
2021-11-11,51.98,55.87566,61.82
2021-11-12,52.25,55.747639,63.400002
2021-11-15,52.950001,55.757484,62.970001
2021-11-16,52.110001,55.363583,62.610001
2021-11-17,50.610001,55.0583,64.610001
2021-11-18,48.599998,54.565918,62.330002
2021-11-19,48.400002,54.290188,61.799999
2021-11-22,47.310001,54.625008,64.059998
2021-11-23,47.139999,55.028763,63.049999
2021-11-24,47.52,54.585617,62.189999
2021-11-26,47.07,52.91151,60.169998
2021-11-29,45.779999,53.748566,59.860001
2021-11-30,43.939999,52.051556,57.869999
2021-12-01,42.82,51.902695,58.060001
2021-12-02,42.650002,52.666843,61.02
2021-12-03,42.07,53.133274,59.709999
2021-12-06,44.470001,54.492867,59.84
2021-12-07,44.459999,54.790588,61.529999
2021-12-08,45.720001,54.582184,60.779999
2021-12-09,46.459999,54.443249,59.619999
2021-12-10,45.560001,55.852459,63.209999
2021-12-13,44.599998,57.321213,59.130001
2021-12-14,44.349998,57.360912,58.400002
2021-12-15,44.07,57.618938,58.610001
2021-12-16,43.130001,58.204456,58.389999
2021-12-17,43.07,57.291443,55.16
2021-12-20,42.98,57.10289,54.040001
2021-12-21,44.360001,57.331142,54.790001
2021-12-22,43.900002,57.738026,56.080002
2021-12-23,44.16,57.777721,56.91
2021-12-27,44.330002,58.204456,57.43
2021-12-28,43.43,58.432709,57.110001
2021-12-29,42.759998,58.502178,57.23
2021-12-30,44.459999,58.333466,58.130001
2021-12-31,43.220001,58.760201,58.630001
2022-01-03,42.66,58.849518,61.169998
2022-01-04,40.849998,59.831997,65.739998
2022-01-05,39.5,60.328197,62.740002
2022-01-06,39.59,60.010632,62.869999
2022-01-07,39.669998,59.871696,62.27
2022-01-10,39.970001,59.970932,61.07
2022-01-11,40.66,59.990784,61.459999
2022-01-12,40.25,60.080097,61.029999
2022-01-13,38.700001,60.437363,61.77
2022-01-14,38.439999,60.923641,61.099998
2022-01-18,37.299999,60.437363,58.790001
2022-01-19,37.349998,60.536602,56.240002
2022-01-20,37.279999,60.288502,54.650002
2022-01-21,34.82,59.990784,53.279999
2022-01-24,35.060001,59.504501,52.639999
2022-01-25,34.169998,59.365566,51.900002
2022-01-26,33.619999,59.147236,52.349998
2022-01-27,33.84,59.196861,51.450001
2022-01-28,35.27,60.377819,50.240002
2022-01-31,37.509998,60.546524,52.73
2022-02-01,38.119999,60.099945,54.07
2022-02-02,36.509998,60.715237,53.5
2022-02-03,34.48,61.141968,53.110001
2022-02-04,36.939999,60.496906,51.290001
2022-02-07,36.040001,61.132042,50.709999
2022-02-08,35.98,61.529007,49.459999
2022-02-09,37.830002,60.576302,50.720001
2022-02-10,37.080002,60.913719,50.34
2022-02-11,35.84,59.831997,48.830002
2022-02-14,35.689999,60.219036,48.400002
2022-02-15,36.98,60.447285,49.669998
2022-02-16,36.240002,60.437363,50.43
2022-02-17,35.43,61.648094,48.82
2022-02-18,34.32,62.064903,48.599998
2022-02-22,32.93,61.806877,46.77
2022-02-23,32.759998,61.12212,46.380001
2022-02-24,34.98,60.050323,46.349998
2022-02-25,35.290001,62.372547,47.43
2022-02-28,35.549999,61.767185,46.720001
2022-03-01,35.560001,61.499237,44.52
2022-03-02,34.619999,61.955742,46.32
2022-03-03,33.490002,61.995438,44.900002
2022-03-04,33.389999,62.094677,42.400002
2022-03-07,32.419998,60.615997,39.830002
2022-03-08,32.68,58.214378,40.200001
2022-03-09,34.369999,58.5121,42.279999
2022-03-10,34.119999,57.440304,41.849998
2022-03-11,33.0,57.48,41.509998
2022-03-14,33.029999,58.540001,40.830002
2022-03-15,33.970001,59.619999,42.130001
2022-03-16,35.369999,59.459999,43.849998
2022-03-17,37.299999,60.09,43.66
2022-03-18,37.77,60.099998,44.82
2022-03-21,37.439999,60.580002,43.610001
2022-03-22,38.43,60.799999,44.560001
2022-03-23,38.0,60.400002,43.779999
2022-03-24,38.82,60.98,44.349998
2022-03-25,38.599998,61.529999,43.650002
2022-03-28,39.119999,61.919998,44.220001
2022-03-29,40.689999,62.16,46.259998
2022-03-30,39.0,62.209999,45.220001
2022-03-31,38.689999,62.0,43.740002
2022-04-01,39.310001,62.869999,42.959999
2022-04-04,49.970001,62.540001,43.18
2022-04-05,50.98,62.470001,41.419998
2022-04-06,50.77,63.099998,39.5
2022-04-07,48.029999,63.439999,38.720001
2022-04-08,46.23,63.830002,39.349998
2022-04-11,47.009998,63.810001,40.330002
2022-04-12,44.48,64.559998,40.040001
2022-04-13,45.849998,64.730003,40.220001
2022-04-14,45.080002,65.019997,40.130001
2022-04-18,48.450001,64.440002,40.630001
2022-04-19,46.16,65.07,42.080002
2022-04-20,46.720001,65.959999,41.720001
2022-04-21,47.080002,66.209999,40.709999
2022-04-22,48.93,65.25,39.84
2022-04-25,51.700001,65.940002,39.82
2022-04-26,49.68,65.050003,38.040001
2022-04-27,48.639999,65.559998,38.66
2022-04-28,49.110001,66.190002,38.75
2022-04-29,49.02,64.610001,37.91
